zip;city;state;county;lat;lng;population
48093;Warren;MI;Macomb;42.51483;-83.01554;25014
48101;Allen Park;MI;Wayne;42.25976;-83.21067;27925
48103;Ann Arbor;MI;Washtenaw;42.2581;-83.84333;55054
48104;Ann Arbor;MI;Washtenaw;42.26343;-83.71748;43979
48105;Ann Arbor;MI;Washtenaw;42.33117;-83.70587;37048
48108;Ann Arbor;MI;Washtenaw;42.22206;-83.7317;27666
48111;Belleville;MI;Wayne;42.17976;-83.48762;44709
48116;Brighton;MI;Livingston;42.50428;-83.78069;27289
48124;Dearborn;MI;Wayne;42.29828;-83.24796;34479
48126;Dearborn;MI;Wayne;42.32999;-83.18678;51997
48127;Dearborn Heights;MI;Wayne;42.33663;-83.28292;39646
48135;Garden City;MI;Wayne;42.32438;-83.34122;26739
48141;Inkster;MI;Wayne;42.29349;-83.31483;25428
48146;Lincoln Park;MI;Wayne;42.24322;-83.18114;39257
48150;Livonia;MI;Wayne;42.36859;-83.37261;26687
48152;Livonia;MI;Wayne;42.42597;-83.37433;30119
48154;Livonia;MI;Wayne;42.39737;-83.37315;37045
48161;Monroe;MI;Monroe;41.90818;-83.47263;26304
48162;Monroe;MI;Monroe;41.96045;-83.43503;28156
48168;Northville;MI;Wayne;42.40559;-83.54051;25038
48170;Plymouth;MI;Wayne;42.36758;-83.53271;40076
48174;Romulus;MI;Wayne;42.20862;-83.35413;32211
48178;South Lyon;MI;Oakland;42.44463;-83.66399;37789
48180;Taylor;MI;Wayne;42.22605;-83.26881;62081
48183;Trenton;MI;Wayne;42.1361;-83.22045;41765
48185;Westland;MI;Wayne;42.33579;-83.38458;48530
48186;Westland;MI;Wayne;42.29481;-83.37461;35103
48187;Canton;MI;Wayne;42.3292;-83.48784;53376
48188;Canton;MI;Wayne;42.28579;-83.48638;45665
48195;Southgate;MI;Wayne;42.20472;-83.20568;29366
48197;Ypsilanti;MI;Washtenaw;42.1973;-83.62903;66525
48198;Ypsilanti;MI;Washtenaw;42.27519;-83.58822;39244
48205;Detroit;MI;Wayne;42.43317;-82.98131;34187
48209;Detroit;MI;Wayne;42.30524;-83.11649;27184
48210;Detroit;MI;Wayne;42.33644;-83.12875;26722
48212;Hamtramck;MI;Wayne;42.41003;-83.05601;43384
48219;Detroit;MI;Wayne;42.42573;-83.25282;47208
48221;Detroit;MI;Wayne;42.4272;-83.14949;41392
48224;Detroit;MI;Wayne;42.41074;-82.94147;39668
48227;Detroit;MI;Wayne;42.38732;-83.1926;40302
48228;Detroit;MI;Wayne;42.35562;-83.21791;50117
48234;Detroit;MI;Wayne;42.4312;-83.03952;32760
48235;Detroit;MI;Wayne;42.42702;-83.1947;45600
48236;Grosse Pointe;MI;Wayne;42.42504;-82.89687;31435
48237;Oak Park;MI;Oakland;42.46494;-83.18241;29318
48239;Redford;MI;Wayne;42.37638;-83.28574;36976
48306;Rochester;MI;Oakland;42.72243;-83.14944;28389
48307;Rochester;MI;Oakland;42.65953;-83.12301;44714
48309;Rochester;MI;Oakland;42.65866;-83.18348;30685
48310;Sterling Heights;MI;Macomb;42.56511;-83.06694;43354
48312;Sterling Heights;MI;Macomb;42.55831;-83.00914;34401
48313;Sterling Heights;MI;Macomb;42.59985;-82.99984;34015
48315;Utica;MI;Macomb;42.67254;-82.9963;28472
48316;Utica;MI;Macomb;42.69059;-83.05671;28784
48317;Utica;MI;Macomb;42.64673;-83.05334;27565
48322;West Bloomfield;MI;Oakland;42.54214;-83.38139;32885
48335;Farmington;MI;Oakland;42.46229;-83.40271;25077
48336;Farmington;MI;Oakland;42.46333;-83.34803;26432
48340;Pontiac;MI;Oakland;42.67065;-83.29019;25669
48371;Oxford;MI;Oakland;42.84544;-83.28785;25972
48423;Davison;MI;Genesee;43.03982;-83.51404;33757
48430;Fenton;MI;Livingston;42.75752;-83.74208;39309
48433;Flushing;MI;Genesee;43.07632;-83.8661;26384
48439;Grand Blanc;MI;Genesee;42.91733;-83.63018;51900
48446;Lapeer;MI;Lapeer;43.05259;-83.33745;30581
48507;Flint;MI;Genesee;42.96498;-83.71687;28723
48601;Saginaw;MI;Saginaw;43.40096;-83.8952;31601
48602;Saginaw;MI;Saginaw;43.41971;-83.97469;27127
48603;Saginaw;MI;Saginaw;43.46332;-84.03115;27757
48640;Midland;MI;Midland;43.58394;-84.33648;32492
48642;Midland;MI;Midland;43.69945;-84.22849;34039
48706;Bay City;MI;Bay;43.59937;-83.95623;38974
48708;Bay City;MI;Bay;43.55653;-83.84853;25635
48823;East Lansing;MI;Ingham;42.76225;-84.45407;50034
48843;Howell;MI;Livingston;42.56891;-83.92333;48014
48858;Mount Pleasant;MI;Isabella;43.61483;-84.79576;42226
48867;Owosso;MI;Shiawassee;43.00537;-84.18766;27500
48906;Lansing;MI;Clinton;42.78489;-84.58886;25901
48910;Lansing;MI;Ingham;42.6969;-84.52541;32800
48911;Lansing;MI;Ingham;42.67351;-84.57285;39876
48917;Lansing;MI;Eaton;42.72509;-84.63897;32483
49006;Kalamazoo;MI;Kalamazoo;42.29539;-85.6291;26507
49009;Kalamazoo;MI;Kalamazoo;42.30913;-85.69278;47971
49015;Battle Creek;MI;Calhoun;42.27467;-85.23115;27765
49022;Benton Harbor;MI;Berrien;42.11434;-86.3675;29460
49024;Portage;MI;Kalamazoo;42.20207;-85.61917;30823
49120;Niles;MI;Berrien;41.83148;-86.23162;36495
49201;Jackson;MI;Jackson;42.25213;-84.38301;49107
49203;Jackson;MI;Jackson;42.22096;-84.40347;36474
49221;Adrian;MI;Lenawee;41.90343;-84.06372;41087
49315;Byron Center;MI;Kent;42.80101;-85.73589;27091
49316;Caledonia;MI;Kent;42.79644;-85.55564;26427
49341;Rockford;MI;Kent;43.12433;-85.49246;39409
49401;Allendale;MI;Ottawa;42.9763;-85.95604;29674
49417;Grand Haven;MI;Ottawa;43.01519;-86.14387;33878
49418;Grandville;MI;Kent;42.8774;-85.77226;31913
49423;Holland;MI;Allegan;42.73964;-86.09015;47060
49424;Holland;MI;Ottawa;42.84269;-86.12431;49810
49426;Hudsonville;MI;Ottawa;42.86636;-85.89038;40523
49428;Jenison;MI;Ottawa;42.92042;-85.83712;28209
49441;Muskegon;MI;Muskegon;43.18745;-86.2736;36779
49442;Muskegon;MI;Muskegon;43.23995;-86.13278;44766
49444;Muskegon;MI;Muskegon;43.17671;-86.19892;26372
49464;Zeeland;MI;Ottawa;42.84183;-85.98338;28914
49503;Grand Rapids;MI;Kent;42.96282;-85.65872;39489
49504;Grand Rapids;MI;Kent;42.98047;-85.70937;40036
49505;Grand Rapids;MI;Kent;42.9984;-85.63699;32426
49506;Grand Rapids;MI;Kent;42.94515;-85.6136;34673
49507;Grand Rapids;MI;Kent;42.93054;-85.65524;38487
49508;Grand Rapids;MI;Kent;42.87459;-85.62586;42720
49509;Wyoming;MI;Kent;42.89773;-85.69299;28152
49519;Wyoming;MI;Kent;42.89914;-85.7192;27965
49525;Grand Rapids;MI;Kent;43.02144;-85.5918;30887
49546;Grand Rapids;MI;Kent;42.92815;-85.53629;34721
49548;Grand Rapids;MI;Kent;42.86795;-85.66273;34777
49686;Traverse City;MI;Grand Traverse;44.82841;-85.53597;25492
49855;Marquette;MI;Marquette;46.56603;-87.45932;33876
50010;Ames;IA;Story;42.03316;-93.58761;33799
50014;Ames;IA;Story;42.04993;-93.69342;32958
50021;Ankeny;IA;Polk;41.7207;-93.56838;30283
50023;Ankeny;IA;Polk;41.72768;-93.63412;46306
50158;Marshalltown;IA;Marshall;42.05016;-92.90143;31396
50263;Waukee;IA;Dallas;41.60391;-93.87989;29611
50265;West Des Moines;IA;Polk;41.55129;-93.73821;33488
50266;West Des Moines;IA;Dallas;41.56323;-93.81107;37523
50310;Des Moines;IA;Polk;41.62777;-93.67297;31177
50315;Des Moines;IA;Polk;41.5449;-93.62063;34816
50317;Des Moines;IA;Polk;41.61572;-93.54881;36548
50322;Urbandale;IA;Polk;41.63383;-93.73589;31931
50401;Mason City;IA;Cerro Gordo;43.15389;-93.20006;28703
50501;Fort Dodge;IA;Webster;42.49244;-94.18967;28823
50613;Cedar Falls;IA;Black Hawk;42.53358;-92.49069;43867
50701;Waterloo;IA;Black Hawk;42.4171;-92.34448;30232
51106;Sioux City;IA;Woodbury;42.46292;-96.32;28592
51501;Council Bluffs;IA;Pottawattamie;41.22828;-95.87889;34618
51503;Council Bluffs;IA;Pottawattamie;41.2304;-95.77795;37972
52001;Dubuque;IA;Dubuque;42.54819;-90.69348;43101
52240;Iowa City;IA;Johnson;41.63143;-91.49924;35074
52302;Marion;IA;Linn;42.0656;-91.57091;42706
52402;Cedar Rapids;IA;Linn;42.02272;-91.66001;42938
52404;Cedar Rapids;IA;Linn;41.92153;-91.69077;42958
52405;Cedar Rapids;IA;Linn;41.98644;-91.74774;26526
52501;Ottumwa;IA;Wapello;41.03828;-92.43252;30371
52601;Burlington;IA;Des Moines;40.8551;-91.111;27341
52722;Bettendorf;IA;Scott;41.56633;-90.4673;41264
52732;Clinton;IA;Clinton;41.90126;-90.25083;25880
52761;Muscatine;IA;Muscatine;41.43798;-91.05802;29474
52804;Davenport;IA;Scott;41.53584;-90.68081;26835
52806;Davenport;IA;Scott;41.58918;-90.62553;26871
53051;Menomonee Falls;WI;Waukesha;43.14905;-88.12348;39559
53066;Oconomowoc;WI;Waukesha;43.11451;-88.49068;37558
53072;Pewaukee;WI;Waukesha;43.07989;-88.26638;26200
53081;Sheboygan;WI;Sheboygan;43.71343;-87.73725;43381
53095;West Bend;WI;Washington;43.38838;-88.15895;27817
53105;Burlington;WI;Racine;42.66412;-88.28045;28751
53132;Franklin;WI;Milwaukee;42.88589;-88.01063;35433
53140;Kenosha;WI;Kenosha;42.61963;-87.82987;30238
53142;Kenosha;WI;Kenosha;42.54464;-87.93765;34144
53144;Kenosha;WI;Kenosha;42.61991;-87.92291;26652
53150;Muskego;WI;Waukesha;42.8845;-88.12824;26259
53151;New Berlin;WI;Waukesha;42.97467;-88.09845;32824
53154;Oak Creek;WI;Milwaukee;42.8803;-87.90092;37325
53186;Waukesha;WI;Waukesha;43.02305;-88.20319;33374
53188;Waukesha;WI;Waukesha;43.02106;-88.29265;34892
53189;Waukesha;WI;Waukesha;42.95216;-88.28068;26855
53202;Milwaukee;WI;Milwaukee;43.04561;-87.89893;25861
53204;Milwaukee;WI;Milwaukee;43.01806;-87.92552;39996
53207;Milwaukee;WI;Milwaukee;42.97148;-87.90152;34313
53208;Milwaukee;WI;Milwaukee;43.04556;-87.96556;27201
53209;Milwaukee;WI;Milwaukee;43.12871;-87.94717;45170
53211;Milwaukee;WI;Milwaukee;43.08308;-87.88485;34234
53212;Milwaukee;WI;Milwaukee;43.07464;-87.90845;28938
53213;Milwaukee;WI;Milwaukee;43.04889;-88.00176;26905
53214;Milwaukee;WI;Milwaukee;43.02061;-88.01634;34480
53215;Milwaukee;WI;Milwaukee;42.99931;-87.94625;58146
53216;Milwaukee;WI;Milwaukee;43.08634;-87.97636;30345
53217;Milwaukee;WI;Milwaukee;43.15767;-87.91633;29957
53218;Milwaukee;WI;Milwaukee;43.11469;-87.99301;41196
53219;Milwaukee;WI;Milwaukee;42.99537;-87.99171;34764
53220;Milwaukee;WI;Milwaukee;42.96515;-87.99142;27782
53221;Milwaukee;WI;Milwaukee;42.95445;-87.94374;38044
53223;Milwaukee;WI;Milwaukee;43.16304;-87.98996;28793
53225;Milwaukee;WI;Milwaukee;43.11443;-88.042;25187
53402;Racine;WI;Racine;42.7989;-87.82385;34850
53403;Racine;WI;Racine;42.68738;-87.82587;27009
53405;Racine;WI;Racine;42.72712;-87.82588;26793
53406;Racine;WI;Racine;42.73014;-87.86549;25778
53511;Beloit;WI;Rock;42.54627;-89.09792;48701
53546;Janesville;WI;Rock;42.65126;-88.94854;29867
53562;Middleton;WI;Dane;43.11592;-89.54188;29790
53590;Sun Prairie;WI;Dane;43.19936;-89.20804;45602
53593;Verona;WI;Dane;42.98533;-89.57992;31081
53703;Madison;WI;Dane;43.07981;-89.37734;37659
53704;Madison;WI;Dane;43.13633;-89.34684;46730
53705;Madison;WI;Dane;43.07427;-89.46246;25017
53711;Madison;WI;Dane;43.01521;-89.40641;51279
53719;Madison;WI;Dane;43.0281;-89.50003;34115
54016;Hudson;WI;St. Croix;44.97949;-92.69305;33398
54115;De Pere;WI;Brown;44.40552;-88.09195;50411
54130;Kaukauna;WI;Outagamie;44.31194;-88.24301;28380
54220;Manitowoc;WI;Manitowoc;44.09644;-87.73131;40949
54302;Green Bay;WI;Brown;44.50663;-87.97668;30333
54303;Green Bay;WI;Brown;44.53931;-88.05115;28153
54304;Green Bay;WI;Brown;44.49419;-88.06758;28502
54311;Green Bay;WI;Brown;44.48377;-87.89483;37879
54313;Green Bay;WI;Brown;44.58923;-88.11088;41422
54401;Wausau;WI;Marathon;44.96647;-89.70794;31692
54449;Marshfield;WI;Wood;44.63914;-90.19755;26183
54481;Stevens Point;WI;Portage;44.51935;-89.63678;28242
54494;Wisconsin Rapids;WI;Wood;44.34414;-89.74054;27696
54601;La Crosse;WI;La Crosse;43.80199;-91.14559;50397
54650;Onalaska;WI;La Crosse;43.9099;-91.22424;25304
54701;Eau Claire;WI;Eau Claire;44.7432;-91.50899;43014
54703;Eau Claire;WI;Eau Claire;44.83311;-91.5185;44153
54729;Chippewa Falls;WI;Chippewa;44.94533;-91.39342;34366
54751;Menomonie;WI;Dunn;44.84971;-91.92994;26193
54880;Superior;WI;Douglas;46.59342;-92.12701;30312
54901;Oshkosh;WI;Winnebago;44.06265;-88.53335;37294
54911;Appleton;WI;Outagamie;44.28174;-88.38086;25308
54913;Appleton;WI;Outagamie;44.34145;-88.40136;25147
54914;Appleton;WI;Outagamie;44.26353;-88.48239;31849
54915;Appleton;WI;Calumet;44.24279;-88.35928;44367
54935;Fond Du Lac;WI;Fond du Lac;43.77542;-88.43396;41613
54952;Menasha;WI;Calumet;44.20086;-88.33719;27312
54956;Neenah;WI;Winnebago;44.18444;-88.52778;46567
55014;Circle Pines;MN;Anoka;45.16802;-93.12431;29047
55016;Cottage Grove;MN;Washington;44.8172;-92.93373;40695
55021;Faribault;MN;Rice;44.2973;-93.27414;30908
55024;Farmington;MN;Dakota;44.62738;-93.13605;37287
55025;Forest Lake;MN;Anoka;45.26391;-93.0212;25891
55033;Hastings;MN;Dakota;44.71139;-92.8585;29674
55038;Hugo;MN;Washington;45.169;-92.98059;25061
55044;Lakeville;MN;Dakota;44.64156;-93.27858;64762
55057;Northfield;MN;Rice;44.47281;-93.17939;25650
55060;Owatonna;MN;Steele;44.05966;-93.22639;29599
55068;Rosemount;MN;Dakota;44.73555;-93.06876;33119
55082;Stillwater;MN;Washington;45.07446;-92.84006;36277
55104;Saint Paul;MN;Ramsey;44.95423;-93.16283;45762
55105;Saint Paul;MN;Ramsey;44.93465;-93.16689;28617
55106;Saint Paul;MN;Ramsey;44.95743;-93.04679;56708
55109;Saint Paul;MN;Ramsey;45.0144;-93.02616;33461
55110;Saint Paul;MN;Ramsey;45.08961;-93.00418;37305
55112;Saint Paul;MN;Ramsey;45.07443;-93.19169;45346
55113;Saint Paul;MN;Ramsey;45.01295;-93.15512;40819
55116;Saint Paul;MN;Ramsey;44.91001;-93.17033;25918
55117;Saint Paul;MN;Ramsey;44.99918;-93.09713;44697
55118;Saint Paul;MN;Dakota;44.8968;-93.10365;29564
55119;Saint Paul;MN;Ramsey;44.93972;-93.0066;44567
55122;Saint Paul;MN;Dakota;44.80326;-93.1962;32261
55123;Saint Paul;MN;Dakota;44.8043;-93.13699;26501
55124;Saint Paul;MN;Dakota;44.74566;-93.20042;55658
55125;Saint Paul;MN;Washington;44.91998;-92.94388;44185
55126;Saint Paul;MN;Ramsey;45.08614;-93.13581;27456
55128;Saint Paul;MN;Washington;44.98812;-92.96405;29384
55129;Saint Paul;MN;Washington;44.89422;-92.90638;34120
55303;Anoka;MN;Anoka;45.28872;-93.42333;52614
55304;Andover;MN;Anoka;45.25583;-93.26455;49737
55311;Maple Grove;MN;Hennepin;45.1052;-93.49495;38472
55318;Chaska;MN;Carver;44.81169;-93.63703;30369
55330;Elk River;MN;Sherburne;45.33359;-93.5679;45721
55337;Burnsville;MN;Dakota;44.77673;-93.27491;47633
55343;Hopkins;MN;Hennepin;44.91433;-93.41568;27102
55347;Eden Prairie;MN;Hennepin;44.82931;-93.46638;30429
55369;Osseo;MN;Hennepin;45.12834;-93.44837;39290
55372;Prior Lake;MN;Scott;44.67791;-93.41237;34772
55378;Savage;MN;Scott;44.75685;-93.36209;32162
55379;Shakopee;MN;Scott;44.75492;-93.51713;50041
55404;Minneapolis;MN;Hennepin;44.9619;-93.26145;28920
55406;Minneapolis;MN;Hennepin;44.93932;-93.22071;36581
55407;Minneapolis;MN;Hennepin;44.93484;-93.25263;37667
55408;Minneapolis;MN;Hennepin;44.94364;-93.2937;31507
55411;Minneapolis;MN;Hennepin;44.9993;-93.2979;27741
55414;Minneapolis;MN;Hennepin;44.97915;-93.2259;35007
55416;Minneapolis;MN;Hennepin;44.94961;-93.34157;35015
55417;Minneapolis;MN;Hennepin;44.9059;-93.23534;25102
55418;Minneapolis;MN;Hennepin;45.0208;-93.24244;31505
55419;Minneapolis;MN;Hennepin;44.90586;-93.28743;29738
55421;Minneapolis;MN;Anoka;45.05083;-93.25249;30843
55422;Minneapolis;MN;Hennepin;45.00922;-93.33941;28452
55423;Minneapolis;MN;Hennepin;44.87663;-93.28144;36724
55426;Minneapolis;MN;Hennepin;44.95635;-93.38139;25251
55428;Minneapolis;MN;Hennepin;45.06354;-93.38094;32499
55429;Minneapolis;MN;Hennepin;45.06443;-93.34105;27024
55432;Minneapolis;MN;Anoka;45.09693;-93.25466;33672
55433;Minneapolis;MN;Anoka;45.16132;-93.31638;34463
55434;Minneapolis;MN;Anoka;45.1681;-93.25069;33029
55443;Minneapolis;MN;Hennepin;45.11894;-93.33802;33660
55446;Minneapolis;MN;Hennepin;45.04427;-93.4878;28247
55448;Minneapolis;MN;Anoka;45.1908;-93.30209;29005
55449;Minneapolis;MN;Anoka;45.17284;-93.1953;34443
55811;Duluth;MN;St. Louis;46.83767;-92.21993;28118
55901;Rochester;MN;Olmsted;44.07679;-92.5018;58495
55902;Rochester;MN;Olmsted;43.9671;-92.51584;26464
55904;Rochester;MN;Olmsted;43.96204;-92.39931;29639
55912;Austin;MN;Mower;43.6827;-92.99148;29632
55987;Winona;MN;Winona;43.98469;-91.63143;34072
56001;Mankato;MN;Blue Earth;44.13193;-93.97789;51585
56201;Willmar;MN;Kandiyohi;45.10181;-95.04226;25146
56301;Saint Cloud;MN;Stearns;45.48718;-94.24307;35580
56303;Saint Cloud;MN;Stearns;45.57422;-94.21117;25827
56308;Alexandria;MN;Douglas;45.87047;-95.38985;27008
56401;Brainerd;MN;Crow Wing;46.32259;-94.11974;31841
56560;Moorhead;MN;Clay;46.83637;-96.73467;44405
56601;Bemidji;MN;Beltrami;47.50985;-94.84921;34784
57103;Sioux Falls;SD;Minnehaha;43.538;-96.69241;35582
57104;Sioux Falls;SD;Minnehaha;43.6041;-96.70442;26963
57106;Sioux Falls;SD;Minnehaha;43.50953;-96.83919;51907
57108;Sioux Falls;SD;Lincoln;43.47776;-96.70571;33966
57201;Watertown;SD;Codington;44.93412;-97.09424;26781
57401;Aberdeen;SD;Brown;45.4753;-98.53042;31939
57701;Rapid City;SD;Pennington;44.1209;-103.20562;45795
57702;Rapid City;SD;Pennington;44.03085;-103.38433;35595
58078;West Fargo;ND;Cass;46.86276;-96.93125;40631
58102;Fargo;ND;Cass;46.9207;-96.83175;32912
58103;Fargo;ND;Cass;46.85639;-96.82234;48796
58104;Fargo;ND;Cass;46.79371;-96.83838;49168
58201;Grand Forks;ND;Grand Forks;47.86938;-97.14013;42373
58501;Bismarck;ND;Burleigh;46.8189;-100.70234;29405
58503;Bismarck;ND;Burleigh;46.90587;-100.75262;37683
58504;Bismarck;ND;Burleigh;46.7273;-100.6808;30212
58554;Mandan;ND;Morton;46.75148;-100.95036;29479
58601;Dickinson;ND;Stark;46.90964;-102.82766;29916
58701;Minot;ND;Ward;48.14027;-101.32406;33086
58801;Williston;ND;Williams;48.23522;-103.76747;34277
59101;Billings;MT;Yellowstone;45.63013;-108.36445;42250
59102;Billings;MT;Yellowstone;45.77479;-108.58133;47977
59105;Billings;MT;Yellowstone;45.87708;-108.50145;35480
59404;Great Falls;MT;Cascade;47.63197;-111.34807;28822
59405;Great Falls;MT;Cascade;47.28102;-111.25937;33350
59601;Helena;MT;Lewis and Clark;46.54199;-112.17474;31728
59602;Helena;MT;Lewis and Clark;46.73577;-111.90753;30754
59701;Butte;MT;Silver Bow;46.03497;-112.46087;34232
59715;Bozeman;MT;Gallatin;45.6928;-110.9065;39643
59718;Bozeman;MT;Gallatin;45.63999;-111.16978;44585
59801;Missoula;MT;Missoula;46.85505;-114.01009;30916
59901;Kalispell;MT;Flathead;48.22873;-114.40564;63161
60004;Arlington Heights;IL;Cook;42.11206;-87.97895;51835
60005;Arlington Heights;IL;Cook;42.06518;-87.98676;28843
60007;Elk Grove Village;IL;Cook;42.01431;-87.99828;32592
60010;Barrington;IL;Cook;42.15255;-88.16519;45747
60013;Cary;IL;McHenry;42.22027;-88.23568;26694
60014;Crystal Lake;IL;McHenry;42.23126;-88.32679;48590
60015;Deerfield;IL;Lake;42.17239;-87.87486;28096
60016;Des Plaines;IL;Cook;42.05232;-87.8899;60898
60018;Des Plaines;IL;Cook;41.99629;-87.89846;27952
60025;Glenview;IL;Cook;42.07466;-87.81204;41689
60030;Grayslake;IL;Lake;42.33536;-88.04519;35792
60031;Gurnee;IL;Lake;42.37494;-87.94119;37107
60035;Highland Park;IL;Lake;42.18358;-87.8106;30398
60046;Lake Villa;IL;Lake;42.41572;-88.06094;34613
60047;Lake Zurich;IL;Lake;42.20202;-88.04522;44240
60048;Libertyville;IL;Lake;42.29494;-87.9466;29124
60050;Mchenry;IL;McHenry;42.32915;-88.29363;31781
60056;Mount Prospect;IL;Cook;42.06618;-87.93473;55818
60060;Mundelein;IL;Lake;42.26945;-88.03997;37344
60061;Vernon Hills;IL;Lake;42.2334;-87.96046;27974
60062;Northbrook;IL;Cook;42.12663;-87.84235;41406
60067;Palatine;IL;Cook;42.10773;-88.06478;38204
60068;Park Ridge;IL;Cook;42.01276;-87.84435;38650
60073;Round Lake;IL;Lake;42.3516;-88.10597;62868
60074;Palatine;IL;Cook;42.13179;-88.02658;36460
60076;Skokie;IL;Cook;42.03412;-87.72943;32953
60077;Skokie;IL;Cook;42.03617;-87.75633;28501
60085;Waukegan;IL;Lake;42.35498;-87.86467;72341
60087;Waukegan;IL;Lake;42.40444;-87.85631;27293
60089;Buffalo Grove;IL;Lake;42.16736;-87.96076;42872
60090;Wheeling;IL;Cook;42.13031;-87.92268;38298
60091;Wilmette;IL;Cook;42.07693;-87.72812;27333
60098;Woodstock;IL;McHenry;42.32468;-88.45672;33130
60099;Zion;IL;Lake;42.46053;-87.86901;30881
60101;Addison;IL;DuPage;41.931;-88.01072;37448
60102;Algonquin;IL;McHenry;42.16406;-88.30928;32286
60103;Bartlett;IL;DuPage;41.97816;-88.20511;41382
60107;Streamwood;IL;Cook;42.02148;-88.1783;38886
60110;Carpentersville;IL;Kane;42.12296;-88.2883;38558
60115;Dekalb;IL;DeKalb;41.90109;-88.75469;42536
60120;Elgin;IL;Cook;42.03317;-88.2374;51225
60123;Elgin;IL;Kane;42.04011;-88.31166;48379
60126;Elmhurst;IL;DuPage;41.89627;-87.94194;47516
60133;Hanover Park;IL;DuPage;41.97805;-88.14291;36732
60134;Geneva;IL;Kane;41.8784;-88.34189;29743
60137;Glen Ellyn;IL;DuPage;41.86539;-88.06225;38696
60139;Glendale Heights;IL;DuPage;41.91916;-88.07735;32848
60142;Huntley;IL;McHenry;42.17517;-88.44486;29692
60148;Lombard;IL;DuPage;41.87505;-88.01859;52596
60156;Lake In The Hills;IL;McHenry;42.19121;-88.34788;28800
60169;Hoffman Estates;IL;Cook;42.05192;-88.11656;33401
60174;Saint Charles;IL;Kane;41.92759;-88.29906;31402
60175;Saint Charles;IL;Kane;41.94695;-88.3913;25553
60181;Villa Park;IL;DuPage;41.87795;-87.97626;30346
60185;West Chicago;IL;DuPage;41.89308;-88.21498;33703
60187;Wheaton;IL;DuPage;41.87231;-88.1126;28815
60188;Carol Stream;IL;DuPage;41.91562;-88.12958;42307
60189;Wheaton;IL;DuPage;41.83957;-88.12128;31042
60193;Schaumburg;IL;Cook;42.01195;-88.09552;40146
60201;Evanston;IL;Cook;42.05665;-87.69827;43744
60202;Evanston;IL;Cook;42.03043;-87.68958;32341
60302;Oak Park;IL;Cook;41.8948;-87.78983;32862
60402;Berwyn;IL;Cook;41.83237;-87.78983;63721
60409;Calumet City;IL;Cook;41.61303;-87.55142;35100
60411;Chicago Heights;IL;Cook;41.50791;-87.59031;52175
60423;Frankfort;IL;Will;41.47922;-87.83961;32836
60431;Joliet;IL;Will;41.53355;-88.20568;27138
60435;Joliet;IL;Will;41.54492;-88.1288;48167
60438;Lansing;IL;Cook;41.56625;-87.55065;28806
60440;Bolingbrook;IL;Will;41.70125;-88.07572;51940
60441;Lockport;IL;Will;41.59238;-88.05106;36844
60446;Romeoville;IL;Will;41.63304;-88.09855;41672
60451;New Lenox;IL;Will;41.50717;-87.96088;37361
60452;Oak Forest;IL;Cook;41.60851;-87.75434;26739
60453;Oak Lawn;IL;Cook;41.71412;-87.75278;56861
60459;Burbank;IL;Cook;41.74436;-87.76872;28739
60462;Orland Park;IL;Cook;41.62527;-87.83548;41456
60477;Tinley Park;IL;Cook;41.57347;-87.78597;35976
60487;Tinley Park;IL;Cook;41.56236;-87.83095;26043
60504;Aurora;IL;DuPage;41.74649;-88.23957;39358
60505;Aurora;IL;Kane;41.76527;-88.29576;57199
60506;Aurora;IL;Kane;41.76176;-88.37125;50038
60510;Batavia;IL;Kane;41.84283;-88.31189;29038
60515;Downers Grove;IL;DuPage;41.80991;-88.0247;29762
60516;Downers Grove;IL;DuPage;41.76327;-88.01314;28062
60517;Woodridge;IL;DuPage;41.73913;-88.04161;33156
60525;La Grange;IL;Cook;41.78371;-87.86778;31324
60527;Willowbrook;IL;DuPage;41.74472;-87.93383;29028
60532;Lisle;IL;DuPage;41.79153;-88.08576;28547
60538;Montgomery;IL;Kendall;41.72165;-88.35637;30514
60540;Naperville;IL;DuPage;41.76361;-88.14476;42252
60543;Oswego;IL;Kendall;41.66537;-88.32442;43047
60544;Plainfield;IL;Will;41.61393;-88.21777;27306
60560;Yorkville;IL;Kendall;41.60799;-88.42841;28795
60563;Naperville;IL;DuPage;41.79933;-88.16884;39330
60564;Naperville;IL;Will;41.70901;-88.19961;47016
60565;Naperville;IL;DuPage;41.7297;-88.12312;40483
60585;Plainfield;IL;Will;41.65864;-88.22339;25960
60586;Plainfield;IL;Will;41.57036;-88.23162;47834
60605;Chicago;IL;Cook;41.86644;-87.61956;36210
60607;Chicago;IL;Cook;41.87467;-87.65175;32392
60608;Chicago;IL;Cook;41.84887;-87.67139;80737
60609;Chicago;IL;Cook;41.81263;-87.65559;62028
60610;Chicago;IL;Cook;41.90388;-87.63738;44883
60611;Chicago;IL;Cook;41.89483;-87.61944;37705
60612;Chicago;IL;Cook;41.8805;-87.68783;35744
60613;Chicago;IL;Cook;41.9558;-87.65706;52244
60614;Chicago;IL;Cook;41.92267;-87.6506;70693
60615;Chicago;IL;Cook;41.80226;-87.60293;42975
60616;Chicago;IL;Cook;41.84502;-87.62745;54308
60617;Chicago;IL;Cook;41.71337;-87.55618;74790
60618;Chicago;IL;Cook;41.94694;-87.70263;91901
60619;Chicago;IL;Cook;41.74346;-87.60532;59503
60620;Chicago;IL;Cook;41.74096;-87.65257;64871
